id,device,phase,batch,selection,channel,start_s,end_s,mean_mV,std_mV,detrended_std_mV,span95_mV,peak_to_peak_mV,slope_mV_min,step_rms_mV,slow_rms_mV,signal_rms_mV,fast_rms_mV,edge_rms_mV,line33_rms_mV,fast_ppm,line33_fraction_pct,fast_excluding33_rms_mV,dominant_fast_Hz,top_peaks_Hz
0915_项目腕表_佩戴静息,项目腕表,佩戴静息,0915,seconds30to60,Uc1,30.0,60.0,1034.8755389733333,6.4725331294825965,2.757223851450792,9.831362811560325,17.410280000000057,40.503319462484086,0.224277492776726,1.5674735852670447,0.2375182355894345,,,,,,,,
0915_项目腕表_佩戴静息,项目腕表,佩戴静息,0915,seconds30to60,Uc2,30.0,60.0,825.7179514000001,1.0617245732156786,0.29257106067722044,1.2438204454523707,4.577635999999984,7.059293704864085,0.2365297932492365,0.15290645009252254,0.23282596916016926,,,,,,,,
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,full,Ut1,0.0,104.11,1482.6997064412642,1.0469133969496582,1.046596930380733,4.082397655566012,8.392330000000129,0.05138425254786866,0.7900064276251791,0.29076283451555357,0.2515804408618384,0.6654130379149614,0.12524350898307038,0.5256536367093635,448.78476405183073,62.40461880805832,0.40799848681268214,33.300000000000004,"33.3,26.7,6.7,40.0,20.0"
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,full,Ut2,0.0,104.11,1295.8940215656517,1.3021240802562146,0.9078644079951,3.5765327443807564,8.010859999999866,-1.8634371714833888,0.30306001441031316,0.5503628047627549,0.25816718466268085,0.269053579553894,0.06467155243439061,0.13118702266889737,207.62004845800067,23.774106435591687,0.23490379680633894,33.300000000000004,"33.3,26.7,6.7,13.3,46.7"
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,full,Uc1,0.0,104.11,775.5169898290105,0.5171810477661832,0.49234356648610006,1.9578016546537356,3.005986000000121,0.31600567483821185,0.24719558261553218,0.18845414304291913,0.24603070914763997,,,,,,,,
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,full,Uc2,0.0,104.11,674.4379558837658,0.6171146549243124,0.5078925719244473,1.9793016479371772,3.334047999999939,-0.6995448001087071,0.25236131679970336,0.2928568204216798,0.25581699916713924,,,,,,,,
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,first60,Ut1,0.0,60.0,1482.7940243816668,0.8839863315956857,0.8835926188845176,3.4152559012676513,7.247929999999997,-0.09137629892425479,0.685785343557984,0.32160451330218304,0.2455927955623692,0.5965934969961115,0.116532120570898,0.45111421222365694,402.34414705366396,57.17629225523058,0.3904097439714828,33.300000000000004,"33.3,26.7,6.7,40.0,20.0"
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,first60,Ut2,0.0,60.0,1296.5584182583332,0.87620989842248,0.835857566451701,3.120109235979913,6.256099999999833,-0.9104355153351923,0.3146905829637262,0.5594817047301575,0.25699708978123964,0.27710584191002563,0.06511724702522703,0.14511160888394148,213.72414694762605,27.422872929915503,0.23607259177587328,33.300000000000004,"33.3,6.7,26.7,13.3,20.0"
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,first60,Uc1,0.0,60.0,775.4669697100001,0.43812885678856867,0.42957719617397155,1.683930106283209,2.8228799999998273,0.29815394097190906,0.21469180111459274,0.22082715064869252,0.231513090688239,,,,,,,,
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,first60,Uc2,0.0,60.0,674.6918357283333,0.4524407453536214,0.4512533749748802,1.6554663713294613,2.3956300000000965,-0.11337905835853351,0.21154880984352767,0.2990975358906967,0.22491543993692087,,,,,,,,
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,first30,Ut1,0.0,30.0,1482.6803082533334,0.7417099577978695,0.7393648259965747,2.7890525337721046,5.798340000000053,-0.408244526109719,0.5209692216387641,0.24360770234475432,0.1979598050396099,0.4535255049948276,0.10295321088893562,0.29902482525510615,305.8821935317275,43.472143969940056,0.3409831924918978,33.300000000000004,"33.3,26.7,6.7,13.3,20.0"
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,first30,Ut2,0.0,30.0,1296.9468943433333,0.7015253355754063,0.6969024426283043,2.703595629496804,4.577629999999999,0.5569615155206653,0.3481860174992333,0.4235738249159443,0.24678994677848617,0.3032902249547076,0.059390559802928164,0.19301905983397374,233.84937831881598,40.502661777729934,0.2339414522778851,33.300000000000004,"33.3,26.7,6.7,13.3,20.0"
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,first30,Uc1,0.0,30.0,775.3118388066667,0.33755922735323324,0.3366321467853775,1.1493103886625107,1.7547640000000229,0.17292123681389404,0.1344206220075404,0.1543701329244459,0.15585953672174857,,,,,,,,
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,first30,Uc2,0.0,30.0,674.8126216633333,0.38422542689597494,0.36047384591214265,1.3848607705915639,2.098088999999959,0.9198875152394346,0.1696268171899569,0.22550732176590485,0.1864846313708108,,,,,,,,
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,last60,Ut1,44.11,104.11,1482.5495402883334,1.1526833595582562,1.0843862284496006,4.187591714736101,8.392330000000129,1.3539275089411713,0.9042843709072627,0.3045396429651788,0.2458174788079353,0.7626077615293865,0.13576986266575297,0.6249458467978578,514.3893952987708,67.15561495199937,0.4370506681323917,33.300000000000004,"33.3,26.7,6.7,40.0,20.0"
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,last60,Ut2,44.11,104.11,1295.40185297,1.323022153059068,0.7430084794887832,2.9986334993065498,7.781979999999976,-3.7917695011775683,0.2840765407882232,0.5828619581810318,0.27606121926360155,0.2617099831609507,0.06257340335443216,0.11368241941114358,202.02995893584813,18.868876262890026,0.23572955436884432,33.300000000000004,"33.3,6.7,26.7,13.3,46.7"
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,last60,Uc1,44.11,104.11,775.5367274916666,0.553106159191253,0.4701492482235937,1.820333324139423,2.9373199999999997,1.0084336346203253,0.2642072902078099,0.18183446436189385,0.25433740639221264,,,,,,,,
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,last60,Uc2,44.11,104.11,674.2791490666667,0.6847983347465074,0.4618328143381907,1.8372972525932028,3.4332299999998668,-1.7500873846873182,0.33507552111401906,0.30548750233535793,0.3125417242783482,,,,,,,,
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,seconds30to60,Ut1,30.0,60.0,1482.90774051,0.9935387421063512,0.89050780608886,3.5774977429583776,7.247929999999997,-3.051953309436371,0.8179245894105343,0.35953283769161215,0.2816093207223786,0.7177581100649687,0.1320976038563901,0.5695512706051058,484.0207454970315,62.96648256298813,0.43679291971842366,33.300000000000004,"33.3,26.7,6.7,40.0,20.0"
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,seconds30to60,Ut2,30.0,60.0,1296.1699421733333,0.8612071735463749,0.8341733554721239,3.1358701754828244,5.2642799999998715,1.482980830773853,0.2772203282068356,0.6524567882276859,0.2617327338591985,0.2528151138269396,0.06878499859667205,0.09035956920268609,195.04781402586428,12.774450757775083,0.2361157132272933,33.300000000000004,"33.3,6.7,26.7,13.3,46.7"
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,seconds30to60,Uc1,30.0,60.0,775.6221006133334,0.4715054468435375,0.4178553676998432,1.6820473733029495,2.761843999999769,-1.5108528805869064,0.272079115510474,0.26198191403792764,0.2809200910107637,,,,,,,,
0915_项目腕表_稳定静置,项目腕表,稳定静置,0915,seconds30to60,Uc2,30.0,60.0,674.5710497933334,0.48289194497496335,0.45734556600367976,1.627348845950399,2.3727360000001454,1.071967109146546,0.24641142899101337,0.3382623981527331,0.2604478661048523,,,,,,,,
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,full,Ut1,0.0,601.91,1482.648119874566,2.7584362502324007,2.354709107333984,9.160473248402639,21.820060000000012,-0.49612915706234595,0.6557453648463158,0.25243450881965407,0.1552667172957833,0.5694899480329183,0.11668816532241054,0.4228978882891803,384.1032409504542,55.14408150786858,0.3814133938276001,33.300000000000004,"33.3,26.7,6.7,40.0,20.0"
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,full,Ut2,0.0,601.91,1315.66632076224,13.63357363379888,4.507308926959749,17.61017959803621,62.86620999999991,-4.443062717523959,0.387463462110443,0.3231907253931187,0.13300570962666508,0.3360704890733672,0.07121244399779479,0.22895375764242593,255.43747967848145,46.41248216310922,0.24601534604049702,33.300000000000004,"33.3,20.0,26.7,40.0,6.7"
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,full,Uc1,0.0,601.91,772.7942479039708,1.4031811772143237,0.9658535234468092,3.704998457812092,7.76671999999985,0.35145573727952806,0.18824200012634626,0.1527586047119368,0.18360405677868147,,,,,,,,
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,full,Uc2,0.0,601.91,682.5131684783187,5.564023548627466,2.027068797716771,8.007847982733702,26.96991300000002,-1.789156560978301,0.19287993454395871,0.17703213861202038,0.1789965354548011,,,,,,,,
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,first60,Ut1,0.0,60.0,1489.488550816667,3.6549080675302537,1.2034139469801115,4.880302724634083,17.013550000000123,-11.953993388213771,0.462804481102221,0.13567078043422484,0.21336282427673356,0.41812559061847054,0.10461769811764005,0.23227358464901066,280.7175593187459,30.85930548409902,0.3476751233613698,33.300000000000004,"33.3,26.7,6.7,13.3,20.0"
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,first60,Ut2,0.0,60.0,1345.0095494433333,5.714368348136344,1.0379319579857558,4.044028582725417,23.26965999999993,-19.46425676832794,0.4186771408635929,0.16066420881668922,0.2035346057768324,0.35458184465947973,0.06571285592430828,0.2645721779965078,263.62775253620504,55.67437558987072,0.2360716992616938,33.300000000000004,"33.3,26.7,20.0,40.0,13.3"
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,first60,Uc1,0.0,60.0,772.96412164,1.6462022231890907,0.6352823743976231,2.5948869994583807,7.308955999999853,-5.256493656771094,0.13619307978134979,0.08993854175346336,0.17660370817850515,,,,,,,,
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,first60,Uc2,0.0,60.0,694.7615940133333,2.739797331974184,0.5523216247250338,2.107410560668132,10.803222000000005,-9.28834613702832,0.13872051546593736,0.092882946869621,0.16453719827971525,,,,,,,,
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,first30,Ut1,0.0,30.0,1492.3492685800002,3.0022559018231965,0.9423883647008695,3.525361715925385,13.351440000000139,-19.745667382289145,0.49773459582580454,0.137703728359408,0.2231600709393118,0.43900668596865783,0.08639446464742788,0.28873712742947727,294.1715422867338,43.257657126668086,0.33069282055853216,33.300000000000004,"33.3,26.7,6.7,13.3,20.0"
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,first30,Ut2,0.0,30.0,1349.79304002,3.843335301163975,0.6779548810016817,2.557276597232124,15.640259999999898,-26.20549664937667,0.30961453510391934,0.13191231905048692,0.21028757648150304,0.26796242072726334,0.05112645870901434,0.1711607420930915,198.52111603960626,40.80003508679909,0.20617434197338208,33.300000000000004,"33.3,26.7,13.3,39.0,41.0"
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,first30,Uc1,0.0,30.0,774.20608512,1.467074460702897,0.4683125482046779,1.7591234369918876,5.920405999999957,-9.616408312447005,0.16286577364971444,0.08419554276826252,0.19465017153073508,,,,,,,,
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,first30,Uc2,0.0,30.0,697.0357768133333,1.9203847298618144,0.37743287724199825,1.4556147909121435,7.3700019999999995,-13.023627372035465,0.17278093948902665,0.07663709071521577,0.18861198801608867,,,,,,,,
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,last60,Ut1,541.91,601.91,1482.2566479216664,0.9511624875999576,0.9157802449050585,3.550166489194172,6.4849799999999505,0.8902512898494493,0.8178598085052098,0.34131084127539857,0.25753292935363403,0.6992792289762539,0.11166446700453625,0.5929399718865591,471.7666336371251,71.89856129281584,0.3706934445290214,33.300000000000004,"33.3,26.7,6.7,40.0,20.0"
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,last60,Ut2,541.91,601.91,1298.9603550833333,1.169157746154087,0.7620057012129229,2.8392104953834667,6.256099999999833,-3.071441594477364,0.4260194681873185,0.4901792887095813,0.19230914876156846,0.3689960696516946,0.07221715662395968,0.26385430971680296,284.0703091573739,51.131072667369615,0.25795155099798817,33.300000000000004,"33.3,40.0,6.7,26.7,20.0"
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,last60,Uc1,541.91,601.91,774.8453770750001,0.41968673758939196,0.37871484173258035,1.495497360801186,2.59399499999995,0.6260121120059928,0.22757797277102262,0.20801554752430781,0.23974704379185025,,,,,,,,
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,last60,Uc2,541.91,601.91,675.67710885,0.6432184002487255,0.41869294295740644,1.6358405157077862,2.89917000000014,-1.6900748418186562,0.2780943506250845,0.2666736378594227,0.2556508801245601,,,,,,,,
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,seconds30to60,Ut1,30.0,60.0,1486.6278330533335,1.1553137526475512,0.49563418640906065,2.238942095183313,6.027230000000145,-7.229053744162733,0.42493284722559393,0.13821988664638857,0.21069571634598783,0.39649471344969767,0.11994206335623235,0.16002989420506586,266.7074466346771,16.290238171452053,0.36276506275311754,33.300000000000004,"33.3,26.7,6.7,13.3,20.0"
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,seconds30to60,Ut2,30.0,60.0,1340.2260588666666,2.18376956089975,0.5123888089461387,2.1918308618390996,9.384159999999838,-14.704783877442539,0.5046942394063904,0.1806287894389664,0.19363419820550862,0.4284511939203499,0.08125916284726274,0.3358963466250082,319.6857657600394,61.46216381239159,0.26597757404665834,33.300000000000004,"33.3,20.0,26.7,40.0,13.3"
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,seconds30to60,Uc1,30.0,60.0,771.7221581599999,0.42597583475597184,0.19247031889549224,0.7904470950914885,2.0446759999999813,-2.6284366645850854,0.10307352375154684,0.09837981201333813,0.16485095126174296,,,,,,,,
0915_项目腕表_开机长记录,项目腕表,开机长记录,0915,seconds30to60,Uc2,30.0,60.0,692.4874112133333,0.9857977133644359,0.18082080768115785,0.807462044024896,3.723141000000055,-6.7027672986571964,0.09324358038001282,0.11078812101799469,0.1406788559528089,,,,,,,,
