id,device,phase,batch,channel,start_s,acc_rms_g,mean_mV,std_mV,detrended_std_mV,span95_mV,peak_to_peak_mV,slope_mV_min,step_rms_mV,slow_rms_mV,signal_rms_mV,fast_rms_mV,edge_rms_mV,line33_rms_mV,fast_ppm,line33_fraction_pct,fast_excluding33_rms_mV,dominant_fast_Hz,top_peaks_Hz
0915_论文腕表_稳定静置,论文腕表,稳定静置,0915,Ut1,50.0,0.0013142829525168663,1288.76838676,0.3936400282061157,0.3860697065088996,1.5136290623312103,2.7465799999999945,-1.596057305577005,0.21334121495892044,0.3582565696995382,0.20991203510276177,0.17558377556464838,0.05597036704593565,0.04986940530150732,136.24152901986594,8.066768833345591,0.168352916982186,26.700000000000003,"26.7,6.7,40.0,20.0,13.3"
0915_论文腕表_稳定静置,论文腕表,稳定静置,0915,Ut2,50.0,0.0013142829525168663,1148.8224027800002,0.5297195537615245,0.516842871568721,2.1996179802593065,3.433230000000094,-2.411622862182516,0.3406628699869354,0.48207714541095137,0.20682475682780674,0.2838415820239366,0.06991757942753599,0.22196862641275297,247.07176787036627,61.15488468526724,0.1769066775853496,33.300000000000004,"33.3,40.0,26.7,20.0,46.7"
0915_论文腕表_稳定静置,论文腕表,稳定静置,0915,Uc1,50.0,0.0013142829525168663,669.86144972,0.18887085476065582,0.18764297412394426,0.649901998787888,0.7782039999997323,-0.4446821818190876,0.07778959109147549,0.20787130951867347,0.10171001282365444,,,,,,,,
0915_论文腕表_稳定静置,论文腕表,稳定静置,0915,Uc2,50.0,0.0013142829525168663,597.05718959,0.23266386018378973,0.2285073692001517,0.9133982607493436,1.0986329999999498,-0.9054734293431527,0.0737248016356516,0.25622825077491945,0.12747544775202632,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,0.0,0.0013853363480986793,1377.2654723900002,2.5505771151790095,0.4921522154929437,1.8766219393032202,10.452269999999999,-51.99050171701989,0.5555386667148017,0.03704995323509362,0.10069573829273298,0.46089227154025136,0.07802390052214705,0.38965065460337656,334.6430160196019,71.47463873225973,0.2461585938631697,33.300000000000004,"33.3,6.7,26.7,20.0,40.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,0.0,0.0013853363480986793,1295.7112885400002,3.3436357187881898,0.27220631896079267,1.0563368845379784,12.893680000000131,-69.23087616815609,0.27298729191795285,0.04499610804063883,0.08195358971907077,0.24991292428900783,0.06958821905957699,0.13925313296511085,192.87701396088647,31.047920456372218,0.2075211668386734,33.300000000000004,"33.3,26.7,6.7,13.3,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,0.0,0.0013853363480986793,710.2088928000001,1.281117978650817,0.2693628300869926,0.81677744490255,4.959109999999896,-25.903121080109074,0.3227323939849875,0.03038882688138394,0.26923748296384553,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,0.0,0.0013853363480986793,668.0442809499999,1.7317995765670462,0.18117926251360136,0.6062852256227216,6.065369999999916,-35.61959720972046,0.2047467175042928,0.027702559113390274,0.17207701247380608,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,10.0,0.0013711613368231044,1368.32443242,2.6574150292723124,0.49369314275235104,1.8786835164046467,10.375980000000027,-54.24468726372349,0.5604123682114761,0.022254235393044185,0.08744977013327777,0.4785446622259497,0.08808423906112868,0.4078642347439315,349.7304081456779,72.64174953692358,0.2503033354985415,33.300000000000004,"33.3,6.7,26.7,20.0,40.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,10.0,0.0013711613368231044,1284.0356446600001,3.364450561553254,0.2716709987741054,1.0020904220955513,12.435909999999922,-69.66562135954607,0.2708983604517515,0.04156958504872991,0.08553481197919273,0.2414456581626332,0.06033793947792792,0.15442194425061168,188.03656983102334,40.90526704231164,0.185606758981046,33.300000000000004,"33.3,6.7,26.7,13.4,46.7"
