dataset,channel,f_Hz,psd_mV2_Hz
修订后,Ut1,14.100000000000001,4.126925898301246e-05
修订后,Ut1,14.200000000000001,6.288315739648437e-05
修订后,Ut1,14.3,6.807412018936477e-05
修订后,Ut1,14.4,3.743624878081771e-05
修订后,Ut1,14.5,3.573671349339902e-05
修订后,Ut1,14.600000000000001,4.81821584612056e-05
修订后,Ut1,14.700000000000001,3.185304330619748e-05
修订后,Ut1,14.8,3.7761135296922706e-05
修订后,Ut1,14.9,4.9942861332765946e-05
修订后,Ut1,15.0,2.918626643935516e-05
修订后,Ut1,15.100000000000001,2.6012394708297457e-05
修订后,Ut1,15.200000000000001,3.112028431315094e-05
修订后,Ut1,15.3,4.123514597165115e-05
修订后,Ut1,15.4,2.976395457631321e-05
修订后,Ut1,15.5,3.640997253121065e-05
修订后,Ut1,15.600000000000001,7.286952521760511e-05
修订后,Ut1,15.700000000000001,5.2615694845843254e-05
修订后,Ut1,15.8,3.6896449173506766e-05
修订后,Ut1,15.9,2.5003098193293226e-05
修订后,Ut1,16.0,3.399519676481889e-05
修订后,Ut1,16.1,7.335599037185005e-05
修订后,Ut1,16.2,0.00019035734856778926
修订后,Ut1,16.3,0.00027383835901071026
修订后,Ut1,16.400000000000002,0.00017084582715861063
修订后,Ut1,16.5,2.5134937546752212e-05
修订后,Ut1,16.6,4.882640886032514e-05
修订后,Ut1,16.7,3.763492967282357e-05
修订后,Ut1,16.8,0.00019664062316717922
修订后,Ut1,16.900000000000002,0.00022171267581464916
修订后,Ut1,17.0,6.05911650524517e-05
修订后,Ut1,17.1,0.00019714389350298736
修订后,Ut1,17.2,0.00020601343197419332
修订后,Ut1,17.3,0.002071887770329884
修订后,Ut1,17.400000000000002,0.0037923892736004485
修订后,Ut1,17.5,0.0006417485146902124
修订后,Ut1,17.6,5.051249359690209e-05
修订后,Ut1,17.7,4.139834444681582e-05
修订后,Ut1,17.8,0.0015303496037094957
修订后,Ut1,17.900000000000002,0.005632419163161594
修订后,Ut1,18.0,0.0016294525811322623
修订后,Ut1,18.1,8.646883801111199e-05
修订后,Ut1,18.2,5.3831524554991715e-05
修订后,Ut1,18.3,8.982027591536338e-05
修订后,Ut1,18.400000000000002,0.00022787376869894116
修订后,Ut1,18.5,0.00015136520180819904
修订后,Ut1,18.6,6.95740241539097e-05
修订后,Ut1,18.7,6.896560496494228e-05
修订后,Ut1,18.8,0.00018770827740745416
修订后,Ut1,18.900000000000002,0.0033837316977777185
修订后,Ut1,19.0,0.0034774567629866503
修订后,Ut1,19.1,0.00024810759711662076
修订后,Ut1,19.200000000000003,3.495268058178562e-05
修订后,Ut1,19.3,6.446585308007929e-05
修订后,Ut1,19.400000000000002,0.0014209061097573922
修订后,Ut1,19.5,0.0026958406526074903
修订后,Ut1,19.6,0.0004126629381921439
修订后,Ut1,19.700000000000003,6.3668432806107e-05
修订后,Ut1,19.8,6.807112997833203e-05
修订后,Ut1,19.900000000000002,0.0009722192734522793
修订后,Ut1,20.0,0.003943884880229475
修订后,Ut1,20.1,0.0008973865948665145
修订后,Ut1,20.200000000000003,5.10198249039492e-05
修订后,Ut1,20.3,4.943315605199145e-05
修订后,Ut1,20.400000000000002,0.00029265381393586964
修订后,Ut1,20.5,0.0025026819694794642
修订后,Ut1,20.6,0.0013307813560487496
修订后,Ut1,20.700000000000003,5.041052157201474e-05
修订后,Ut1,20.8,2.7162198998979108e-05
修订后,Ut1,20.900000000000002,0.0002421153470002665
修订后,Ut1,21.0,0.0037824550413125056
修订后,Ut1,21.1,0.003637046711187345
修订后,Ut1,21.200000000000003,0.0001766887517220311
修订后,Ut1,21.3,6.061281984865825e-05
修订后,Ut1,21.400000000000002,5.0658136096369914e-05
修订后,Ut1,21.5,0.0002271683537746974
修订后,Ut1,21.6,0.00036170221535370035
修订后,Ut1,21.700000000000003,8.274746188779215e-05
修订后,Ut1,21.8,5.1479389073511906e-05
修订后,Ut1,21.900000000000002,9.263310299729314e-05
修订后,Ut1,22.0,0.001802690998070936
修订后,Ut1,22.1,0.005932807824769887
修订后,Ut1,22.200000000000003,0.0015919886595221235
修订后,Ut1,22.3,8.512623394784063e-05
修订后,Ut1,22.400000000000002,4.4557778623160515e-05
修订后,Ut1,22.5,0.0006026816508444426
修订后,Ut1,22.6,0.003567935158454662
修订后,Ut1,22.700000000000003,0.0018785916057285689
修订后,Ut1,22.8,0.00012714893280628273
修订后,Ut1,22.900000000000002,4.6103658795653794e-05
修订后,Ut1,23.0,8.213581218442296e-05
修订后,Ut1,23.1,0.00020550832027865678
修订后,Ut1,23.200000000000003,0.00018677980046717497
修订后,Ut1,23.3,3.8147220834108425e-05
修订后,Ut1,23.400000000000002,2.653252313585586e-05
修订后,Ut1,23.5,4.4839149729742096e-05
修订后,Ut1,23.6,0.0001900874765593753
修订后,Ut1,23.700000000000003,0.00030598601655197307
修订后,Ut1,23.8,0.00010393124430258277
修订后,Ut1,23.900000000000002,5.813294076728557e-05
修订后,Ut1,24.0,4.326793024680779e-05
修订后,Ut1,24.1,2.8722974498628182e-05
修订后,Ut1,24.200000000000003,2.8327607095094345e-05
修订后,Ut1,24.3,3.596450278045278e-05
修订后,Ut1,24.400000000000002,3.908355008411898e-05
修订后,Ut1,24.5,4.132920763497243e-05
修订后,Ut1,24.6,2.8342075665428137e-05
修订后,Ut1,24.700000000000003,4.271596115235016e-05
修订后,Ut1,24.8,4.169933685082771e-05
修订后,Ut1,24.900000000000002,5.470740548951954e-05
修订后,Ut1,25.0,5.7551412704711766e-05
修订后,Ut1,25.1,2.9667084771076557e-05
修订后,Ut1,25.200000000000003,2.53946690278595e-05
修订后,Ut1,25.3,3.7555486351802366e-05
修订后,Ut1,25.400000000000002,4.5587031214323785e-05
修订后,Ut1,25.5,4.157193600146185e-05
修订后,Ut1,25.6,5.180090251984771e-05
修订后,Ut1,25.700000000000003,6.683034305537452e-05
修订后,Ut1,25.8,3.4268422191842526e-05
修订后,Ut1,25.900000000000002,6.873203651951398e-05
修订后,Ut1,26.0,5.8325103708324455e-05
修订后,Ut1,26.1,2.5333805808215347e-05
修订后,Ut1,26.200000000000003,3.1465680477968486e-05
修订后,Ut1,26.3,4.931223664837334e-05
修订后,Ut1,26.400000000000002,4.401349041250054e-05
修订后,Ut1,26.5,3.9389823717685456e-05
修订后,Ut1,26.6,0.00012495982723333395
修订后,Ut1,26.700000000000003,0.00013241178416922145
修订后,Ut1,26.8,2.7908744482246794e-05
修订后,Ut1,26.900000000000002,7.817092221671013e-05
修订后,Ut1,27.0,6.410872679686197e-05
修订后,Ut1,27.1,3.582307501237522e-05
修订后,Ut1,27.200000000000003,7.588668846053482e-05
修订后,Ut1,27.3,7.490879327140497e-05
修订后,Ut1,27.400000000000002,5.743320152958921e-05
修订后,Ut1,27.5,4.147494731012998e-05
修订后,Ut1,27.6,6.879349821898406e-05
修订后,Ut1,27.700000000000003,5.054229668282781e-05
修订后,Ut1,27.8,4.86920914462364e-05
修订后,Ut1,27.900000000000002,3.659356046472137e-05
修订后,Ut1,28.0,1.9795755652826878e-05
修订后,Ut1,28.1,1.598065263077063e-05
修订后,Ut1,28.200000000000003,4.320890627229222e-05
修订后,Ut1,28.3,4.273840592497245e-05
修订后,Ut1,28.400000000000002,5.551423867445025e-05
修订后,Ut1,28.5,6.364222094765228e-05
修订后,Ut1,28.6,4.233333631831698e-05
修订后,Ut1,28.700000000000003,3.3021225435397076e-05
修订后,Ut1,28.8,3.1923090310237627e-05
修订后,Ut1,28.900000000000002,3.640362779791084e-05
修订后,Ut1,29.0,4.412817090072454e-05
修订后,Ut1,29.1,7.380568362766949e-05
修订后,Ut1,29.200000000000003,8.550630059520589e-05
修订后,Ut1,29.3,6.251655353101169e-05
修订后,Ut1,29.400000000000002,4.0254010988178925e-05
修订后,Ut1,29.5,6.143048497709421e-05
修订后,Ut1,29.6,6.271584891499544e-05
修订后,Ut1,29.700000000000003,5.166339261968092e-05
修订后,Ut1,29.8,6.03065330261053e-05
修订后,Ut1,29.900000000000002,6.277488894401788e-05
修订后,Ut1,30.0,4.8230673156299234e-05
修订后,Ut1,30.1,3.0142057300082644e-05
修订后,Ut1,30.200000000000003,2.771718834091705e-05
修订后,Ut1,30.3,3.297912287614905e-05
修订后,Ut1,30.400000000000002,4.2368694644202665e-05
修订后,Ut1,30.5,4.379043532888929e-05
修订后,Ut1,30.6,3.3989385392572065e-05
修订后,Ut1,30.700000000000003,5.605807250638899e-05
修订后,Ut1,30.8,5.082223893421648e-05
修订后,Ut1,30.900000000000002,7.815375273863462e-05
修订后,Ut1,31.0,9.998467051620581e-05
修订后,Ut1,31.1,9.270389721249676e-05
修订后,Ut1,31.200000000000003,4.59040259636059e-05
修订后,Ut1,31.3,3.202199402875643e-05
修订后,Ut1,31.400000000000002,4.5663655823725445e-05
修订后,Ut1,31.5,6.744766111172524e-05
修订后,Ut1,31.6,8.705230052481427e-05
修订后,Ut1,31.700000000000003,8.211163620559163e-05
修订后,Ut1,31.8,4.0615017038157414e-05
修订后,Ut1,31.900000000000002,2.7224129136120358e-05
修订后,Ut1,32.0,4.023705642763535e-05
修订后,Ut1,32.1,4.954524028876338e-05
修订后,Ut1,32.2,2.7801309656837366e-05
修订后,Ut1,32.300000000000004,4.094746148607842e-05
修订后,Ut1,32.4,6.011557347198737e-05
修订后,Ut1,32.5,4.919247914409292e-05
修订后,Ut1,32.6,5.4051503869196077e-05
修订后,Ut1,32.7,6.894376397109925e-05
修订后,Ut1,32.800000000000004,4.268891323478346e-05
修订后,Ut1,32.9,5.2900578447155204e-05
修订后,Ut1,33.0,4.638635144480013e-05
修订后,Ut1,33.1,5.197922567259476e-05
修订后,Ut1,33.2,0.0001104663622939372
修订后,Ut1,33.300000000000004,0.001209300777846034
修订后,Ut1,33.4,0.000823237699827347
修订后,Ut1,33.5,5.770242821838322e-05
修订后,Ut1,33.6,2.1937559360012966e-05
修订后,Ut1,33.7,3.303069947120727e-05
修订后,Ut1,33.800000000000004,3.486849689613144e-05
修订后,Ut1,33.9,2.601448039858886e-05
修订后,Ut1,34.0,4.148431997373059e-05
修订后,Ut1,34.1,6.038209753269805e-05
修订后,Ut1,34.2,4.341331797688575e-05
修订后,Ut1,34.300000000000004,4.416575909901677e-05
修订后,Ut1,34.4,5.77916393416602e-05
修订后,Ut1,34.5,4.1372843039742504e-05
修订后,Ut1,34.6,4.572257784122816e-05
修订后,Ut1,34.7,6.235056802402491e-05
修订后,Ut1,34.800000000000004,6.21138836453923e-05
修订后,Ut1,34.9,6.209088896091134e-05
修订后,Ut1,35.0,5.4358783920368666e-05
修订后,Ut1,35.1,8.218980719913245e-05
修订后,Ut1,35.2,6.187108643999419e-05
修订后,Ut1,35.300000000000004,4.778485150313256e-05
修订后,Ut1,35.4,3.633782408179445e-05
修订后,Ut1,35.5,2.6758068513449885e-05
修订后,Ut1,35.6,3.779627723127309e-05
修订后,Ut1,35.7,3.950403446315867e-05
修订后,Ut1,35.800000000000004,3.623933518178132e-05
修订后,Ut1,35.9,4.269514785879541e-05
修订后,Ut1,36.0,5.4441812495503314e-05
修订后,Ut1,36.1,5.718588637355297e-05
修订后,Ut1,36.2,6.641459028961969e-05
修订后,Ut1,36.300000000000004,0.00017571648507641596
修订后,Ut1,36.4,0.00015172025872750504
修订后,Ut1,36.5,7.979391461775629e-05
修订后,Ut1,36.6,5.885930110505091e-05
修订后,Ut1,36.7,8.914772442776129e-05
修订后,Ut1,36.800000000000004,0.0002107749506942678
修订后,Ut1,36.9,0.00018232074771873375
修订后,Ut1,37.0,4.816206110426047e-05
修订后,Ut1,37.1,5.5616152484907145e-05
修订后,Ut1,37.2,0.00017296782573193053
修订后,Ut1,37.300000000000004,0.0019043772870632565
修订后,Ut1,37.4,0.00367903765543202
修订后,Ut1,37.5,0.0006373094610268867
修订后,Ut1,37.6,9.301186992990968e-05
修订后,Ut1,37.7,0.00010185106291608635
修订后,Ut1,37.800000000000004,0.0014292148983795535
修订后,Ut1,37.9,0.00527137776888695
修订后,Ut1,38.0,0.0015043582885115481
修订后,Ut1,38.1,8.818583517547194e-05
修订后,Ut1,38.2,7.343733005097418e-05
修订后,Ut1,38.300000000000004,0.000114557532495944
修订后,Ut1,38.400000000000006,0.0003117982831449218
修订后,Ut1,38.5,0.00017977925843829868
修订后,Ut1,38.6,4.3276912967307294e-05
修订后,Ut1,38.7,2.819917989437334e-05
修订后,Ut1,38.800000000000004,0.00015319694215429192
修订后,Ut1,38.900000000000006,0.00354542157714957
修订后,Ut1,39.0,0.0037952724553706324
修订后,Ut1,39.1,0.00030560763651459066
修订后,Ut1,39.2,3.7777831735653753e-05
修订后,Ut1,39.300000000000004,4.4184725337251297e-05
修订后,Ut1,39.400000000000006,0.0012394978871719106
修订后,Ut1,39.5,0.002327838727088898
修订后,Ut1,39.6,0.00021845298145020865
修订后,Ut1,39.7,5.888608207837823e-05
修订后,Ut1,39.800000000000004,3.480503964585946e-05
修订后,Ut1,39.900000000000006,0.0006340010866609427
修订后,Ut1,40.0,0.002115722439221193
修订后,Ut1,40.1,0.0005789139773427289
修订后,Ut1,40.2,5.731935747685213e-05
修订后,Ut1,40.300000000000004,3.3728663632110324e-05
修订后,Ut1,40.400000000000006,0.00032808551784915336
修订后,Ut1,40.5,0.002286291514354535
修订后,Ut1,40.6,0.0011738454317554675
修订后,Ut1,40.7,6.41738204328443e-05
修订后,Ut1,40.800000000000004,6.245276538992076e-05
修订后,Ut1,40.900000000000006,0.00022399574832235658
修订后,Ut1,41.0,0.0032159319402860183
修订后,Ut1,41.1,0.0031226090943771113
修订后,Ut1,41.2,0.00013485912128931955
修订后,Ut1,41.300000000000004,5.9504577466517785e-05
修订后,Ut1,41.400000000000006,5.8806120624699844e-05
修订后,Ut1,41.5,0.0002236937652173399
修订后,Ut1,41.6,0.000359727571106574
修订后,Ut1,41.7,0.00010766106622907161
修订后,Ut1,41.800000000000004,6.744045001150395e-05
修订后,Ut1,41.900000000000006,9.034142766944068e-05
修订后,Ut1,42.0,0.0016507717759733224
修订后,Ut1,42.1,0.005708177264176032
修订后,Ut1,42.2,0.0017201547473199353
修订后,Ut1,42.300000000000004,7.292454728125042e-05
修订后,Ut1,42.400000000000006,6.818839854589037e-05
修订后,Ut1,42.5,0.0005975524367376762
修订后,Ut1,42.6,0.003638469802025944
修订后,Ut1,42.7,0.0018421607411031914
修订后,Ut1,42.800000000000004,0.00012105115990744311
修订后,Ut1,42.900000000000006,7.279219976965265e-05
修订后,Ut1,43.0,4.3672921478782186e-05
修订后,Ut1,43.1,0.0001619537964243976
修订后,Ut1,43.2,0.00017874987310641894
修订后,Ut1,43.300000000000004,6.031728461953426e-05
修订后,Ut1,43.400000000000006,5.0013610073166935e-05
修订后,Ut1,43.5,6.0358100069937255e-05
修订后,Ut1,43.6,0.00016272749225516018
修订后,Ut1,43.7,0.00027536291109924176
修订后,Ut1,43.800000000000004,9.417679142121738e-05
修订后,Ut1,43.900000000000006,4.287719889796116e-05
修订后,Ut1,44.0,6.872846160460234e-05
修订后,Ut1,44.1,6.301955554620724e-05
修订后,Ut1,44.2,3.626970086021844e-05
修订后,Ut1,44.300000000000004,3.339633666419705e-05
修订后,Ut1,44.400000000000006,3.8186193375291884e-05
修订后,Ut1,44.5,3.4863704229086885e-05
修订后,Ut1,44.6,6.77115065113748e-05
修订后,Ut1,44.7,5.326880740712961e-05
修订后,Ut1,44.800000000000004,5.246175507503001e-05
修订后,Ut1,44.900000000000006,6.030968589955481e-05
修订后,Ut1,45.0,5.3876066894877554e-05
修订后,Ut1,45.1,2.713866085425094e-05
修订后,Ut1,45.2,3.7189177612265206e-05
修订后,Ut1,45.300000000000004,3.2299637301784144e-05
修订后,Ut1,45.400000000000006,3.348035829398275e-05
修订后,Ut1,45.5,3.506602046442336e-05
修订后,Ut1,45.6,4.1018482357254195e-05
修订后,Ut1,45.7,2.8791688695596695e-05
修订后,Ut1,45.800000000000004,2.775670844993173e-05
修订后,Ut1,45.900000000000006,3.0209988798364854e-05
修订后,Ut1,46.0,3.2056437551897356e-05
修订后,Ut1,46.1,3.217035049358005e-05
修订后,Ut1,46.2,3.12506777622718e-05
修订后,Ut1,46.300000000000004,4.329466144571633e-05
修订后,Ut1,46.400000000000006,4.838605243896928e-05
修订后,Ut1,46.5,3.147449230317461e-05
修订后,Ut1,46.6,5.973489153165462e-05
修订后,Ut1,46.7,6.35768851335287e-05
修订后,Ut1,46.800000000000004,3.3116618312317165e-05
修订后,Ut1,46.900000000000006,3.418115843221477e-05
修订后,Ut1,47.0,3.5726998098225776e-05
修订后,Ut1,47.1,3.097682331468168e-05
修订后,Ut1,47.2,3.4518453906242464e-05
修订后,Ut1,47.300000000000004,4.114288838614908e-05
修订后,Ut1,47.400000000000006,4.5587270877154924e-05
修订后,Ut1,47.5,3.32352079293508e-05
修订后,Ut1,47.6,2.896468675315119e-05
修订后,Ut1,47.7,5.001393606726158e-05
修订后,Ut1,47.800000000000004,4.096853042091626e-05
修订后,Ut1,47.900000000000006,4.023404723738507e-05
修订后,Ut1,48.0,2.479123257844417e-05
修订后,Ut1,48.1,3.5472449081639736e-05
修订后,Ut1,48.2,6.20210403218955e-05
修订后,Ut1,48.300000000000004,5.003869419460253e-05
修订后,Ut1,48.400000000000006,4.0678065314067996e-05
修订后,Ut1,48.5,3.933415385222962e-05
修订后,Ut1,48.6,4.67295366270774e-05
修订后,Ut1,48.7,2.901793712379412e-05
修订后,Ut1,48.800000000000004,5.6581393921499186e-05
修订后,Ut1,48.900000000000006,5.055331707139741e-05
修订后,Ut1,49.0,3.581194561941314e-05
修订后,Ut1,49.1,4.9098264029623356e-05
修订后,Ut1,49.2,5.750665367518896e-05
修订后,Ut1,49.300000000000004,3.11194077632862e-05
修订后,Ut1,49.400000000000006,2.3024766467358727e-05
修订后,Ut1,49.5,0.00014923638935260218
修订后,Ut1,49.6,0.0001334978705464984
修订后,Ut1,49.7,3.545168962575584e-05
修订后,Ut1,49.800000000000004,2.390621950046392e-05
修订后,Ut1,49.900000000000006,5.55984785823424e-05
修订后,Ut1,50.0,5.7081331924286834e-05
修订后,Ut2,0.0,0.00013912597415016007
修订后,Ut2,0.1,0.00026532145569184705
修订后,Ut2,0.2,0.00030758183198330253
修订后,Ut2,0.30000000000000004,0.00040899082360999436
修订后,Ut2,0.4,0.0017880181180027822
修订后,Ut2,0.5,0.012415727186931803
修订后,Ut2,0.6000000000000001,0.006297333175123639
修订后,Ut2,0.7000000000000001,0.0001987093156022389
修订后,Ut2,0.8,7.92470419725636e-05
修订后,Ut2,0.9,0.0013323525047709962
修订后,Ut2,1.0,0.023354052697646743
修订后,Ut2,1.1,0.0229951605109891
修订后,Ut2,1.2000000000000002,0.001145163050545336
修订后,Ut2,1.3,0.00017313089304239897
修订后,Ut2,1.4000000000000001,0.0010703535519721123
修订后,Ut2,1.5,0.03198345113669118
修订后,Ut2,1.6,0.05783994812477012
修订后,Ut2,1.7000000000000002,0.006683139489104598
修订后,Ut2,1.8,0.00031098366686265784
修订后,Ut2,1.9000000000000001,0.00020883920120875172
修订后,Ut2,2.0,0.005402052315797208
修订后,Ut2,2.1,0.01821662615503881
修订后,Ut2,2.2,0.004970762000825766
修订后,Ut2,2.3000000000000003,0.00015883713371184623
修订后,Ut2,2.4000000000000004,0.00029401857821998687
修订后,Ut2,2.5,0.005424561199397312
修订后,Ut2,2.6,0.03433616213211914
修订后,Ut2,2.7,0.01850194662895728
修订后,Ut2,2.8000000000000003,0.0011239648021568048
修订后,Ut2,2.9000000000000004,0.00021548287689236161
修订后,Ut2,3.0,0.0010233632451237566
修订后,Ut2,3.1,0.007870449363172397
修订后,Ut2,3.2,0.007590980017133167
修订后,Ut2,3.3000000000000003,0.0009582290540463899
修订后,Ut2,3.4000000000000004,0.00019122520542634407
修订后,Ut2,3.5,0.0001340990247721477
修订后,Ut2,3.6,0.00039651059022633524
修订后,Ut2,3.7,0.0006902011660037977
修订后,Ut2,3.8000000000000003,0.00021838648010910085
修订后,Ut2,3.9000000000000004,8.328801811828108e-05
修订后,Ut2,4.0,4.110184577620028e-05
修订后,Ut2,4.1000000000000005,0.00010812978968607977
修订后,Ut2,4.2,0.00010709557736977428
修订后,Ut2,4.3,8.211504954761792e-05
修订后,Ut2,4.4,9.875796528173497e-05
修订后,Ut2,4.5,6.386470838849945e-05
修订后,Ut2,4.6000000000000005,9.177050437277819e-05
修订后,Ut2,4.7,0.00014487809869830634
修订后,Ut2,4.800000000000001,0.00010491505522456732
修订后,Ut2,4.9,7.302598932992816e-05
修订后,Ut2,5.0,6.466007798443463e-05
修订后,Ut2,5.1000000000000005,6.457739808887606e-05
修订后,Ut2,5.2,5.94412400159988e-05
修订后,Ut2,5.300000000000001,9.01600642363051e-05
修订后,Ut2,5.4,8.466898008336039e-05
修订后,Ut2,5.5,5.1258015622872776e-05
修订后,Ut2,5.6000000000000005,5.4833999628999546e-05
修订后,Ut2,5.7,6.396764747187412e-05
修订后,Ut2,5.800000000000001,8.980939933419923e-05
修订后,Ut2,5.9,7.529626805274065e-05
修订后,Ut2,6.0,6.246499428172739e-05
修订后,Ut2,6.1000000000000005,8.476391713408365e-05
修订后,Ut2,6.2,6.894936310116046e-05
修订后,Ut2,6.300000000000001,9.170689771703437e-05
修订后,Ut2,6.4,7.675672092933542e-05
修订后,Ut2,6.5,7.689309390134098e-05
修订后,Ut2,6.6000000000000005,0.0006991310935459483
修订后,Ut2,6.7,0.0011180668066737606
修订后,Ut2,6.800000000000001,0.00015005996076524722
修订后,Ut2,6.9,8.660364338963313e-05
修订后,Ut2,7.0,7.754544846448186e-05
修订后,Ut2,7.1000000000000005,9.76548664079206e-05
修订后,Ut2,7.2,9.762656677948251e-05
修订后,Ut2,7.300000000000001,7.059555737684831e-05
修订后,Ut2,7.4,7.51684597615549e-05
修订后,Ut2,7.5,0.00010452608692344116
修订后,Ut2,7.6000000000000005,0.00010185110687698506
修订后,Ut2,7.7,0.00012123076696480112
修订后,Ut2,7.800000000000001,8.767309743705193e-05
修订后,Ut2,7.9,0.00010035103290080215
修订后,Ut2,8.0,0.00011253685054965365
修订后,Ut2,8.1,6.305585439972724e-05
修订后,Ut2,8.200000000000001,6.51324903814484e-05
修订后,Ut2,8.3,3.6514899457098886e-05
修订后,Ut2,8.4,4.80503632157702e-05
修订后,Ut2,8.5,7.821464881265114e-05
修订后,Ut2,8.6,9.146083146234497e-05
修订后,Ut2,8.700000000000001,9.741357187734383e-05
修订后,Ut2,8.8,5.703152068743705e-05
修订后,Ut2,8.9,5.0003918509346065e-05
修订后,Ut2,9.0,5.304280163311307e-05
修订后,Ut2,9.1,5.923446431128771e-05
修订后,Ut2,9.200000000000001,9.020176521753807e-05
修订后,Ut2,9.3,7.13673991724069e-05
修订后,Ut2,9.4,4.615917145669953e-05
修订后,Ut2,9.5,8.860540638325286e-05
修订后,Ut2,9.600000000000001,8.418711815779697e-05
修订后,Ut2,9.700000000000001,4.494554108499898e-05
修订后,Ut2,9.8,7.92387988108273e-05
修订后,Ut2,9.9,0.00011811935680712697
修订后,Ut2,10.0,0.00013573197531604298
修订后,Ut2,10.100000000000001,8.388410489020366e-05
修订后,Ut2,10.200000000000001,6.792380804811516e-05
修订后,Ut2,10.3,6.430076404612666e-05
修订后,Ut2,10.4,9.31491352662859e-05
修订后,Ut2,10.5,0.00010521976399051215
修订后,Ut2,10.600000000000001,9.497274814606562e-05
修订后,Ut2,10.700000000000001,6.623655889529024e-05
修订后,Ut2,10.8,0.00011974723905981656
修订后,Ut2,10.9,0.0001003306330496421
修订后,Ut2,11.0,6.056279890574829e-05
修订后,Ut2,11.100000000000001,5.072026111576401e-05
修订后,Ut2,11.200000000000001,5.79020440025277e-05
修订后,Ut2,11.3,0.00011882978705515774
修订后,Ut2,11.4,0.00011952547018907284
修订后,Ut2,11.5,7.756307774238332e-05
修订后,Ut2,11.600000000000001,5.495263983004669e-05
修订后,Ut2,11.700000000000001,6.996055785691092e-05
修订后,Ut2,11.8,6.856587361177455e-05
修订后,Ut2,11.9,8.934186734004998e-05
修订后,Ut2,12.0,8.309922788978862e-05
修订后,Ut2,12.100000000000001,0.0001100695087611583
修订后,Ut2,12.200000000000001,0.00012654372335685568
修订后,Ut2,12.3,7.609243197491026e-05
修订后,Ut2,12.4,8.659695775115945e-05
修订后,Ut2,12.5,0.00012988270844959668
修订后,Ut2,12.600000000000001,0.00012313163273413135
修订后,Ut2,12.700000000000001,0.00011156467079793019
修订后,Ut2,12.8,0.00010294460218633889
修订后,Ut2,12.9,7.468635983834418e-05
修订后,Ut2,13.0,4.999905416542253e-05
修订后,Ut2,13.100000000000001,6.054765061357592e-05
修订后,Ut2,13.200000000000001,0.0001289780218227465
修订后,Ut2,13.3,0.0006929827194752784
修订后,Ut2,13.4,0.0004714791363682562
修订后,Ut2,13.5,7.851076816134517e-05
修订后,Ut2,13.600000000000001,9.39908473076275e-05
修订后,Ut2,13.700000000000001,0.00010203196242112148
修订后,Ut2,13.8,0.00011980312365045372
修订后,Ut2,13.9,0.00012117998310120243
修订后,Ut2,14.0,0.00011411112096991203
修订后,Ut2,14.100000000000001,9.446664803918616e-05
修订后,Ut2,14.200000000000001,7.764986202099789e-05
修订后,Ut2,14.3,0.00011182821292409387
修订后,Ut2,14.4,0.00011996641145035637
修订后,Ut2,14.5,8.317943320686898e-05
修订后,Ut2,14.600000000000001,5.332371134243248e-05
修订后,Ut2,14.700000000000001,5.425243775163597e-05
修订后,Ut2,14.8,6.681042754757997e-05
修订后,Ut2,14.9,6.469345392111956e-05
修订后,Ut2,15.0,3.600198027827572e-05
修订后,Ut2,15.100000000000001,6.957902573970374e-05
修订后,Ut2,15.200000000000001,6.397484393766622e-05
修订后,Ut2,15.3,0.00017674428771871151
修订后,Ut2,15.4,0.00013765987548511143
修订后,Ut2,15.5,0.00010422601923032508
修订后,Ut2,15.600000000000001,7.768957634977693e-05
修订后,Ut2,15.700000000000001,8.739799534077366e-05
修订后,Ut2,15.8,0.00010567465736335374
修订后,Ut2,15.9,0.00012313490378660892
修订后,Ut2,16.0,8.844989838724848e-05
修订后,Ut2,16.1,6.385892431289979e-05
修订后,Ut2,16.2,0.00023696695539959068
修订后,Ut2,16.3,0.00033249711847929073
修订后,Ut2,16.400000000000002,0.0002181322213197688
修订后,Ut2,16.5,9.45192886994147e-05
修订后,Ut2,16.6,6.298305077427983e-05
修订后,Ut2,16.7,6.166936893525748e-05
修订后,Ut2,16.8,0.000178579103370662
修订后,Ut2,16.900000000000002,0.0001909718989159809
修订后,Ut2,17.0,9.977904200021364e-05
修订后,Ut2,17.1,9.605729660231063e-05
修订后,Ut2,17.2,0.00011283830809980488
修订后,Ut2,17.3,0.001896775252720375
修订后,Ut2,17.400000000000002,0.0036320342910205767
修订后,Ut2,17.5,0.0007697763997282444
修订后,Ut2,17.6,0.0001457208124869642
修订后,Ut2,17.7,7.667670974082782e-05
修订后,Ut2,17.8,0.0017069661952752772
修订后,Ut2,17.900000000000002,0.006437388821627515
修订后,Ut2,18.0,0.0021946733048229436
修订后,Ut2,18.1,0.00016030990385582664
修订后,Ut2,18.2,6.473138550130122e-05
修订后,Ut2,18.3,0.00012249332032321494
修订后,Ut2,18.400000000000002,0.00026389149916085277
修订后,Ut2,18.5,0.00018529242787957928
修订后,Ut2,18.6,8.526543895067297e-05
修订后,Ut2,18.7,7.923674621703678e-05
修订后,Ut2,18.8,0.0002584196918260293
修订后,Ut2,18.900000000000002,0.004442232418467836
修订后,Ut2,19.0,0.004559238404868391
修订后,Ut2,19.1,0.00027196266959510803
修订后,Ut2,19.200000000000003,9.467914566302741e-05
修订后,Ut2,19.3,0.00012546904757621748
修订后,Ut2,19.400000000000002,0.0017428366945742189
