time_s,Ut1_raw,Ut1_median3,Ut1_raw_bp,Ut1_median3_bp,Ut2_raw,Ut2_median3,Ut2_raw_bp,Ut2_median3_bp
52.4,2000.9613,2001.11389,-0.5720456379164878,-0.6837574289960886,1621.01746,1621.01746,-1.4474163482434783,-1.4453135340668186
52.41,2000.73242,2000.9613,-0.6158768637430663,-0.730765873733809,1621.85669,1621.01746,-1.450336185299498,-1.483171006081938
52.42,2003.479,2000.9613,-0.6581650980206986,-0.7697650907488924,1621.24634,1621.24634,-1.4201411596263567,-1.4842722569588258
52.43,2000.73242,2000.73242,-0.6948052812304714,-0.7992414132315196,1622.00928,1621.85669,-1.360235570257985,-1.450770943479554
52.44,2000.73242,2000.73242,-0.7207614668460738,-0.8171697304178367,1622.16187,1622.00928,-1.2744594750102287,-1.3857379542635044
52.45,2001.64795,2000.73242,-0.7306561527386368,-0.8212131537089133,1621.93298,1622.00928,-1.166696819429301,-1.2928015111771864
52.46,2000.50354,2000.73242,-0.719422141123028,-0.8089853799216142,1622.31445,1622.16187,-1.0405458491596324,-1.1757867144531566
52.47,2000.65613,2000.65613,-0.6829380172308301,-0.7783459636808704,1622.39075,1622.31445,-0.8990933145661885,-1.0384064073155312
52.48,2003.40271,2000.65613,-0.6185772699186389,-0.7276965134608301,1621.93298,1622.31445,-0.7448167991833703,-0.8840436140961613
52.49,2000.88501,2000.88501,-0.5256191361715432,-0.6562467865151953,1622.69592,1622.39075,-0.5796202585261087,-0.7156487763694384
52.5,2001.0376,2001.0376,-0.40548785052910363,-0.5642236493248869,1622.69592,1622.69592,-0.4049901199755096,-0.5357565564002802
52.51,2001.80054,2001.0376,-0.26179968859812874,-0.45300236657203863,1622.84851,1622.69592,-0.22224534563617407,-0.3466098174762101
52.52,2001.11389,2001.11389,-0.10020619005734183,-0.3251472940944082,1623.22998,1622.84851,-0.032844839708775386,-0.15036428787026415
52.53,2001.34277,2001.34277,0.07196407822237938,-0.18435645060754083,1623.61145,1623.22998,0.1612919631869708,0.05066276008197601
52.54,2004.54712,2001.34277,0.24623959847765575,-0.03531147330678497,1621.39893,1623.22998,0.35750146715128817,0.2537424275569494
52.55,2001.72424,2001.72424,0.4136630177637797,0.11655829356319408,1623.15369,1623.15369,0.5521819277801572,0.45552697104128004
52.56,2001.87683,2001.87683,0.5654981017005045,0.26538132624330557,1624.2218,1623.15369,0.7407354590424202,0.651927009412743
52.57,2005.76782,2001.87683,0.693907617235408,0.4051959850443422,1623.15369,1623.15369,0.917672302351862,0.8381067408154586
52.58,2002.10571,2002.10571,0.792531593755699,0.5303211736345314,1624.60327,1624.2218,1.0768733131721069,1.0086157059906593
52.59,2002.33459,2002.33459,0.8569131778360486,0.6357155053179775,1624.75586,1624.60327,1.211977456238325,1.1576532906959511
52.6,2003.25012,2002.33459,0.8847441830171127,0.7172953535911539,1624.2981,1624.60327,1.3168423135592353,1.2794369824778653
52.61,2002.2583,2002.33459,0.8759293632222078,0.7721850157525371,1624.75586,1624.75586,1.3860194249725326,1.3686257501172197
52.62,2002.48718,2002.48718,0.8324870853885635,0.7988775247081539,1624.75586,1624.75586,1.4151910349181065,1.420742473309112
52.63,2005.00488,2002.48718,0.7583095251207224,0.7972921578051738,1623.91663,1624.75586,1.401527049610825,1.4325444719921474
52.64,2002.18201,2002.48718,0.6588038224858195,0.7687236379869037,1624.52698,1624.52698,1.343936144329192,1.402304369383691
52.65,2002.02942,2002.18201,0.5404370793247611,0.7156878032127343,1624.14551,1624.14551,1.2431989321305164,1.329979834884556
52.66,2002.56348,2002.18201,0.41021792430737236,0.6416787110136661,1624.14551,1624.14551,1.1019813825293923,1.2172665186781484
52.67,2001.80054,2002.02942,0.27516031256584333,0.5508616042479202,1624.14551,1624.14551,0.9247330450552553,1.0675406632593178
52.68,2001.64795,2001.80054,0.14178012590239547,0.4477330311084935,1624.06921,1624.14551,0.7174792254734967,0.8857045687407743
52.69,2003.86047,2001.80054,0.01566724027795674,0.33678227671635397,1623.22998,1624.06921,0.48752165886429755,0.677950186229849
52.7,2001.49536,2001.64795,-0.0988394732854484,0.22218686333049664,1622.46704,1623.22998,0.24306927701753842,0.45145703759784717
52.71,2001.26648,2001.49536,-0.19885992705046374,0.10756978948082191,1623.30627,1623.22998,-0.007172721706402985,0.21404335186886403
52.72,2002.2583,2001.49536,-0.2830547649327389,-0.0041615927784507956,1622.84851,1622.84851,-0.2544253566074679,-0.026206684549837322
52.73,2001.26648,2001.26648,-0.35157400759894164,-0.11088445394311008,1622.84851,1622.84851,-0.490244397465302,-0.2613145962828145
52.74,2001.11389,2001.26648,-0.4058691749473738,-0.21123629775939512,1622.54333,1622.84851,-0.7068967014128258,-0.48375546686139803
52.75,2001.72424,2001.26648,-0.4483763642717252,-0.3045064042374076,1621.62781,1622.54333,-0.8976898940185805,-0.6867646423635071
52.76,2000.88501,2001.11389,-0.48209270426102685,-0.39046012702065974,1622.08557,1622.08557,-1.0572397049447184,-0.8645911960382393
52.77,2001.0376,2001.0376,-0.5100853607462609,-0.4691199606787678,1621.93298,1621.93298,-1.1816569949706714,-1.0126887596989134
52.78,2004.47083,2001.0376,-0.5349890307849041,-0.5405313949240844,1620.63599,1621.93298,-1.2686378015770257,-1.1278352720807132
52.79,2000.9613,2001.0376,-0.5585601266489898,-0.6045428292848588,1622.00928,1621.93298,-1.3174461171838707,-1.2081751959360774
52.8,2000.9613,2000.9613,-0.5813553985675453,-0.6606274040856603,1621.7041,1621.7041,-1.3287900231799359,-1.253182502235411
52.81,2002.71606,2000.9613,-0.6025841045560264,-0.7077705397355917,1621.62781,1621.7041,-1.3046059247342623,-1.2635492658309453
52.82,2000.73242,2000.9613,-0.6201521884754797,-0.7444401254043385,1622.31445,1621.7041,-1.247779562616389,-1.2410112928474706
52.83,2000.65613,2000.73242,-0.6308877889485303,-0.768646903881893,1622.31445,1622.31445,-1.1618411769681363,-1.1881282350399593
52.84,2003.78418,2000.73242,-0.6309172243601521,-0.7780915822634382,1621.47522,1622.31445,-1.0506725663359462,-1.1080409739947013
52.85,2000.65613,2000.65613,-0.6161480413435976,-0.7703841087476679,1622.00928,1622.00928,-0.9182564492722134,-1.004231990872131
52.86,2000.65613,2000.65613,-0.58280619751632,-0.7433113294783683,1622.69592,1622.00928,-0.7684873189935255,-0.880312538493728
52.87,2000.9613,2000.65613,-0.5279647504681793,-0.695123519319643,1622.61963,1622.61963,-0.6050528844760217,-0.739853826544298
52.88,2000.88501,2000.88501,-0.44999546221814596,-0.6248087291052731,1622.69592,1622.69592,-0.43138801212278,-0.5862715952473528
52.89,2001.0376,2000.9613,-0.3488824206679957,-0.5323261147071321,1623.0011,1622.69592,-0.2506959429821629,-0.4227673221555215
52.9,2004.47083,2001.0376,-0.22636158912718934,-0.4187742417609213,1621.7041,1622.69592,-0.06602204618296825,-0.2523243017227892
52.91,2000.88501,2001.0376,-0.0858823927924125,-0.28647631740210144,1623.38257,1623.0011,0.11964386721625753,-0.07775136572855679
52.92,2001.26648,2001.26648,0.06758826177582189,-0.13897047392532383,1623.53516,1623.38257,0.30326393789017314,0.0982381406040912
52.93,2003.32642,2001.26648,0.22789052487871275,0.019100145410425318,1623.38257,1623.38257,0.4816692623861547,0.27292739623563445
52.94,2001.72424,2001.72424,0.3880963626955798,0.18219491645883368,1623.99292,1623.53516,0.6515092093774724,0.44349297517409936
52.95,2001.80054,2001.80054,0.5410046081279941,0.3441692260883824,1623.68774,1623.68774,0.8092365903656205,0.6069131548199057
52.96,2004.01306,2001.80054,0.6796693865185369,0.4986331378496708,1623.84033,1623.84033,0.9511291839160232,0.759902958729439
52.97,2002.18201,2002.18201,0.7979168880124996,0.6393469150297759,1624.67957,1623.84033,1.073348105927304,0.8988899530135548
52.98,2002.48718,2002.48718,0.8908000816967148,0.7606201766927749,1624.75586,1624.67957,1.1720338216919846,1.0200417013982328
52.99,2005.9967,2002.48718,0.9549409019124623,0.8576794965112886,1623.0011,1624.67957,1.2434412537805342,1.1193513679325342
53.0,2002.41089,2002.48718,0.9887171423708349,0.9269709081035575,1623.38257,1623.38257,1.2841174591340752,1.192784314428077
53.01,2002.33459,2002.41089,0.9922692703454054,0.9663699420823881,1624.75586,1623.38257,1.291125607335219,1.2364872050511913
53.02,2003.17383,2002.41089,0.967330989954603,0.9752818732833665,1624.45068,1624.45068,1.2623107621043466,1.2470592116572856
53.03,2002.48718,2002.48718,0.9169185794405645,0.9546262693707336,1624.60327,1624.60327,1.1965854944333345,1.2218758176280295
53.04,2002.33459,2002.48718,0.8449339839038799,0.9067101695004777,1624.52698,1624.52698,1.0941965317852629,1.1594376501615695
53.05,2004.08936,2002.48718,0.7557395795764725,0.8350025470541584,1623.22998,1624.52698,0.9569282491114428,1.059697935026711
53.06,2001.64795,2002.33459,0.6537546613705685,0.7438300435900517,1624.2981,1624.2981,0.7882058096342105,0.924313423640448
53.07,2001.72424,2001.72424,0.5431137439054927,0.6380213533640877,1624.2218,1624.2218,0.5930731610367062,0.7567686183918679
53.08,2003.479,2001.72424,0.42741796550871586,0.5225346400276313,1623.53516,1624.2218,0.37803302733658084,0.5623382126184894
53.09,2001.49536,2001.72424,0.30960060027878733,0.4021064756685618,1623.68774,1623.68774,0.15074801169635527,0.3478731377775852
53.1,2001.41907,2001.49536,0.19191314196339748,0.2809590084192013,1622.61963,1623.53516,-0.08038253700462861,0.12141870459153203
53.11,2003.32642,2001.49536,0.07602156019555364,0.16259365670040832,1622.46704,1622.61963,-0.306736442438562,-0.10830295427400016
53.12,2001.34277,2001.41907,-0.036813408213471066,0.04968690571856188,1622.77222,1622.61963,-0.5200233334175648,-0.33249277091678864
53.13,2001.26648,2001.34277,-0.14551086088632115,-0.0559100115042003,1622.46704,1622.46704,-0.7128210438973244,-0.5428894762484643
53.14,2004.54712,2001.34277,-0.24894583951838067,-0.15307836985046075,1621.39893,1622.46704,-0.8790348012607994,-0.7323281398119664
53.15,2001.11389,2001.26648,-0.34577358124231206,-0.24126705453292974,1620.63599,1621.39893,-1.0142265813182305,-0.8951784202809017
53.16,2001.0376,2001.11389,-0.434338591457734,-0.32028308364915825,1622.08557,1621.39893,-1.1157742190709994,-1.0276129677390327
53.17,2001.87683,2001.11389,-0.512684373781458,-0.39006794857513216,1621.93298,1621.93298,-1.1828411911895602,-1.1276766266410962
53.18,2001.0376,2001.0376,-0.5786539174141561,-0.45048944506658106,1622.16187,1622.08557,-1.2161685532900057,-1.195153266785593
53.19,2000.9613,2001.0376,-0.6300520532017371,-0.5011751826603728,1622.31445,1622.16187,-1.2177314931658167,-1.2312573793993034
53.2,2001.64795,2001.0376,-0.6648343151553335,-0.5414084258707135,1621.47522,1622.16187,-1.1903226453964793,-1.2382050094619041
53.21,2000.65613,2000.9613,-0.6812896436353115,-0.5700996227163814,1622.46704,1622.31445,-1.1371283708538067,-1.2187352290271511
53.22,2000.80872,2000.80872,-0.6781914765140702,-0.5858380598960493,1622.54333,1622.46704,-1.0613568479131414,-1.1756561969566222
53.23,2002.63977,2000.80872,-0.6549015828132279,-0.5870181595911308,1622.23816,1622.46704,-0.9659637994952072,-1.1114808244862622
53.24,2000.73242,2000.80872,-0.6114221290608499,-0.5720253801373224,1622.69592,1622.54333,-0.853504939372081,-1.0281993129305507
53.25,2000.65613,2000.73242,-0.5484010541942885,-0.539459217830141,1621.93298,1622.23816,-0.7261234382751215,-0.927212040186619
53.26,2002.79236,2000.73242,-0.46710099877348876,-0.48836662185339125,1622.16187,1622.16187,-0.585657909743216,-0.8094196550033639
53.27,2000.88501,2000.88501,-0.36934382715239106,-0.4184585941380766,1622.9248,1622.16187,-0.43383690641147377,-0.675442382481874
53.28,2001.19019,2001.19019,-0.25744432429462744,-0.3302857030462034,1623.0011,1622.9248,-0.27251454881995263,-0.5259225103316094
53.29,2004.54712,2001.19019,-0.13414788434116867,-0.22535393321358,1622.23816,1622.9248,-0.10389913691155589,-0.361855758927606
53.3,2001.26648,2001.26648,-0.002585144154887642,-0.10616899873895967,1621.7041,1622.23816,0.06927070855604178,-0.1848974964044354
53.31,2001.26648,2001.26648,0.1337515827131629,0.02379693603202987,1623.68774,1622.23816,0.24364052964964744,0.002404977676385589
53.32,2002.18201,2001.26648,0.2710206484600833,0.16021768554056676,1623.61145,1623.61145,0.4152677651342114,0.19649331032320583
53.33,2001.80054,2001.80054,0.40505885997723445,0.29810160653224016,1623.99292,1623.68774,0.5797609266840905,0.3928147187336599
53.34,2001.87683,2001.87683,0.5314560466191673,0.43204712956657765,1624.2218,1623.99292,0.7325036110972843,0.5859734219927225
53.35,2004.01306,2001.87683,0.6456966308922468,0.5565487506926813,1623.15369,1623.99292,0.868922592522164,0.7699928368451328
53.36,2001.95312,2001.95312,0.7433691975863782,0.6663306634819068,1624.67957,1624.2218,0.9847583686526395,0.9386500629178933
53.37,2002.2583,2002.2583,0.8204283684026471,0.7566817145696477,1624.75586,1624.67957,1.076302930820515,1.0858401628328358
53.38,2003.32642,2002.2583,0.873484355711337,0.8237645114664369,1624.67957,1624.67957,1.1405774421003836,1.2059306318894851
53.39,2002.33459,2002.33459,0.9000920052192622,0.8648724404501095,1624.83215,1624.75586,1.1754326222491014,1.294073406563974
53.4,2002.33459,2002.33459,0.8990076565601879,0.8786111973527425,1623.91663,1624.67957,1.179570794433818,1.346452374428726
53.41,2005.23376,2002.33459,0.8703775905619966,0.8649867831329664,1621.62781,1623.91663,1.1525097661243795,1.3604580143542588
53.42,2002.18201,2002.33459,0.8158201130271565,0.825389556680328,1624.83215,1623.91663,1.0945258253101056,1.3347943875170187
53.43,2002.10571,2002.18201,0.7383700711095751,0.7624729701805809,1624.75586,1624.75586,1.0066141405097238,1.2695320456687933
53.44,2004.54712,2002.18201,0.642272693534002,0.679935185955695,1623.99292,1624.75586,0.8904867455098209,1.1661197129610255
53.45,2001.57166,2002.10571,0.5326387233171381,0.5822212167369503,1622.69592,1623.99292,0.7486034265066408,1.0273597247404032
53.46,2001.49536,2001.57166,0.4149966334606407,0.47417186257597543,1624.37439,1623.99292,0.5842150084856437,0.8573443880226279
53.47,2003.32642,2001.57166,0.29479569701244146,0.3606526481839657,1623.53516,1623.53516,0.4013940053199146,0.6613480733698602
53.48,2001.34277,2001.49536,0.17692367213290766,0.24619974715772736,1623.91663,1623.91663,0.20502648793689096,0.44567138122143635
53.49,2001.26648,2001.34277,0.06530265592258208,0.1347187953237578,1623.68774,1623.68774,0.0007391672442859099,0.2174345931126566
53.5,2001.87683,2001.34277,-0.037382758511944336,0.029266025631838694,1622.23816,1623.68774,-0.20525762964535932,-0.01568290971633085
53.51,2000.9613,2001.26648,-0.12978696363840986,-0.06806915332362276,1623.07739,1623.07739,-0.406415056867924,-0.24575883193305492
53.52,2001.0376,2001.0376,-0.2118190829025915,-0.1561727038172971,1622.77222,1622.77222,-0.5961641055351193,-0.46499396006359617
53.53,2003.63159,2001.0376,-0.2843861854344837,-0.2348094933938053,1621.85669,1622.77222,-0.7682771480843315,-0.6661099229780568
53.54,2001.0376,2001.0376,-0.3490062066294093,-0.30443592496406574,1622.23816,1622.23816,-0.9172335371175306,-0.8427477609972422
53.55,2000.80872,2001.0376,-0.4073535021506673,-0.3659449000741098,1621.24634,1621.85669,-1.038546406060316,-0.9898270731216399
53.56,2002.94495,2001.0376,-0.4608060616805638,-0.4203739718094127,1621.55151,1621.55151,-1.129009745027518,-1.1038222103758946
53.57,2001.0376,2001.0376,-0.5100571582363034,-0.46861249293396445,1622.16187,1621.55151,-1.1868344376339666,-1.1829160863735602
53.58,2001.0376,2001.0376,-0.5548427799314484,-0.511144546402198,1622.39075,1622.16187,-1.2116590833538323,-1.2270049804071657
53.59,2003.32642,2001.0376,-0.5938225190084067,-0.5478608673926533,1621.85669,1622.16187,-1.20444108863411,-1.237548286569905
53.6,2000.80872,2001.0376,-0.6246343112347643,-0.5779650575248841,1620.63599,1621.85669,-1.1672483099074764,-1.2172804069143468
53.61,2000.65613,2000.80872,-0.6441218270738237,-0.5999879023084047,1622.69592,1621.85669,-1.1029784846563215,-1.169820952431862
53.62,2002.48718,2000.80872,-0.6487086923823625,-0.6119097624470815,1622.08557,1622.08557,-1.0150374224290797,-1.0992305508696265
53.63,2000.65613,2000.65613,-0.6348705255545097,-0.6113767374147853,1622.77222,1622.69592,-0.907012658012549,-1.0095645378439757
53.64,2000.65613,2000.65613,-0.5996399877267449,-0.5959840447786677,1622.84851,1622.77222,-0.7823843469472559,-0.9044783083847088
53.65,2000.9613,2000.65613,-0.5410739826336756,-0.5635919963453682,1621.85669,1622.77222,-0.6443122837762832,-0.7869352184530718
53.66,2000.65613,2000.65613,-0.458616016186222,-0.5126371922213205,1623.0011,1622.84851,-0.4955247829531344,-0.6590573382919498
53.67,2000.9613,2000.9613,-0.35330249601040536,-0.44240400604791796,1623.15369,1623.0011,-0.33831705596691736,-0.522140197762061
53.68,2003.70789,2000.9613,-0.22778928100342516,-0.35322805365950527,1622.69592,1623.0011,-0.17465024285172243,-0.3768283321583561
53.69,2001.19019,2001.19019,-0.08620702415566461,-0.24661234206781357,1623.45886,1623.15369,-0.006329467462790894,-0.22342391240012
53.7,2001.11389,2001.19019,0.06612068076835276,-0.12524613044866545,1622.69592,1622.69592,0.16477125539151866,-0.062279739009172996
53.71,2004.08936,2001.19019,0.22305106960483778,0.007075226166430748,1622.54333,1622.69592,0.3364775701280964,0.10578698990455437
53.72,2001.49536,2001.49536,0.37804273708918035,0.145624140618493,1624.06921,1622.69592,0.5061194233374178,0.27912938177804014
53.73,2001.80054,2001.80054,0.5245818990518181,0.28499636219132063,1624.2981,1624.06921,0.6704077750183753,0.4550164163407673
53.74,2004.47083,2001.80054,0.6565788421438563,0.4194294526284629,1623.84033,1624.06921,0.8254055208415179,0.629532102029643
53.75,2002.02942,2002.02942,0.7687062671497128,0.5431594623776748,1622.69592,1623.84033,0.9666009238745004,0.7976442529402781
53.76,2002.02942,2002.02942,0.8566598123746901,0.6507877647600812,1624.67957,1623.84033,1.0890830055568963,0.953434583503902
53.77,2004.08936,2002.02942,0.9173310380835226,0.7376298996232807,1624.14551,1624.14551,1.187810852930591,1.0904651901771876
53.78,2002.2583,2002.2583,0.948893447613228,0.8000205135471177,1624.90845,1624.67957,1.2579566919645764,1.2022452562409378
53.79,2002.33459,2002.33459,0.95080944893536,0.8355517164221821,1624.83215,1624.83215,1.2952881074693507,1.2827516032725708
53.8,2003.93677,2002.33459,0.9237697152265038,0.8432258320735915,1623.45886,1624.83215,1.29654644700865,1.3269479733574716
53.81,2002.18201,2002.33459,0.8695778501986761,0.8235081471697866,1624.83215,1624.83215,1.2597802244568668,1.3312452374769157
53.82,2002.2583,2002.2583,0.7909933666712594,0.7782717325064112,1624.75586,1624.75586,1.1845999783466081,1.2938511449727361
53.83,2003.93677,2002.2583,0.6915452875694552,0.7106347988831533,1624.2218,1624.75586,1.0723286520101825,1.2149725204875788
53.84,2001.87683,2002.2583,0.5753278182587477,0.6247005045363152,1624.45068,1624.45068,0.9260288310815331,1.0968514184567932
53.85,2001.49536,2001.87683,0.4467887402265547,0.5252186998934658,1623.30627,1624.2218,0.7503987959182719,0.9436365237329336
53.86,2003.5553,2001.87683,0.31052072753629456,0.41719812134752654,1623.53516,1623.53516,0.5515437757604358,0.7611097670940044
53.87,2001.34277,2001.49536,0.1710645281835688,0.30550510889928817,1624.06921,1623.53516,0.336642312725177,0.556303183169453
53.88,2001.34277,2001.34277,0.03272903453089468,0.1944893646594526,1623.76404,1623.76404,0.11353597364848894,0.3370494703638491
53.89,2004.62341,2001.34277,-0.10057211406172789,0.08767673062020125,1622.61963,1623.76404,-0.1097249673704902,0.11150999428640751
53.9,2001.11389,2001.34277,-0.22547101500629135,-0.01243752779070531,1621.32263,1622.61963,-0.32534230370206874,-0.11228154628943499
53.91,2001.0376,2001.11389,-0.33928389259931924,-0.10447320069328231,1623.0011,1622.61963,-0.526194231215838,-0.3268280365102635
53.92,2001.19019,2001.11389,-0.44012711060265697,-0.18812040580366224,1622.69592,1622.69592,-0.7061819315392992,-0.5255039640978888
53.93,2001.19019,2001.19019,-0.5269867974574217,-0.26397385764604436,1622.39075,1622.69592,-0.860470359801192,-0.7027967765262496
53.94,2001.11389,2001.19019,-0.5997139563403697,-0.33326818450200374,1622.31445,1622.39075,-0.9856138603927416,-0.8544453959892104
53.95,2001.72424,2001.19019,-0.6589276659980108,-0.3975476695510008,1620.94116,1622.31445,-1.0795706782907506,-0.9774788667558818
53.96,2000.88501,2001.11389,-0.705827672311985,-0.458311123210096,1622.16187,1622.16187,-1.1416162410085504,-1.0701675811172118
53.97,2001.0376,2001.0376,-0.7419349417902547,-0.5166746268968154,1622.31445,1622.16187,-1.1721697542097698,-1.1319048945565517
53.98,2002.10571,2001.0376,-0.768790667995195,-0.573091545395986,1622.08557,1622.16187,-1.172557401506772,-1.1630396111947805
53.99,2000.80872,2001.0376,-0.787651194170111,-0.627161632224718,1622.54333,1622.31445,-1.1447453199712647,-1.164681123591227
54.0,2000.65613,2000.80872,-0.7992188705418649,-0.6775506798095748,1621.55151,1622.08557,-1.091079311310764,-1.1384988635819178
54.01,2002.71606,2000.80872,-0.8034467540128041,-0.7220300993601629,1622.16187,1622.16187,-1.0140629932426632,-1.0865355150889662
54.02,2000.73242,2000.73242,-0.7994491656853305,-0.7576331301899906,1622.84851,1622.16187,-0.9161956829728299,-1.0110492328143414
54.03,2000.65613,2000.73242,-0.7855414215080677,-0.7809124944443793,1623.0011,1622.84851,-0.799881012660671,-0.9143951213388737
54.04,2004.08936,2000.73242,-0.7594197770363872,-0.7882745471870573,1622.08557,1622.84851,-0.6674077131483112,-0.7989514872157701
54.05,2000.50354,2000.65613,-0.7184762679808461,-0.776357876626557,1621.17004,1622.08557,-0.5209922283922555,-0.6670910435504669
54.06,2000.57983,2000.57983,-0.6602227710945702,-0.7424198599380984,1623.22998,1622.08557,-0.3628600300180747,-0.5211899147205669
54.07,2001.57166,2000.57983,-0.5827749744581218,-0.6846930537052398,1623.07739,1623.07739,-0.195336642142503,-0.3636598883156476
54.08,2000.80872,2000.80872,-0.48532668837131077,-0.6026752207131255,1623.38257,1623.22998,-0.020925756054170908,-0.19698722681872324
54.09,2001.0376,2001.0376,-0.36853919118312023,-0.49732291303063847,1623.61145,1623.38257,0.15763552301382688,-0.023766844283826027
54.1,2003.02124,2001.0376,-0.23478286049160363,-0.37112827768530277,1622.39075,1623.38257,0.3373460408319907,0.15327091409255994
54.11,2000.9613,2001.0376,-0.08819207028001547,-0.22807013121638275,1623.99292,1623.61145,0.5149356731920591,0.3312388314672168
54.12,2001.57166,2001.57166,0.06548048405586532,-0.07344137522953234,1624.2218,1623.99292,0.686888256802754,0.5070749542548902
54.13,2002.86865,2001.57166,0.21920244844959597,0.08643513880527287,1624.06921,1624.06921,0.8494916334853757,0.6775290935995112
54.14,2001.80054,2001.80054,0.3651673903989945,0.24458115269178315,1624.60327,1624.2218,0.9989090241907794,0.8391571238945845
54.15,2001.80054,2001.80054,0.49542297215022213,0.3937995288349817,1623.68774,1624.06921,1.1312645949517253,0.9883293326474538
54.16,2004.16565,2001.80054,0.602559993603372,0.527139724255897,1624.2218,1624.2218,1.2427402262076228,1.1212621661934614
54.17,2002.41089,2002.41089,0.6803871201471728,0.6383568732885134,1624.98474,1624.2218,1.3296857289537256,1.234084421338576
54.18,2002.48718,2002.48718,0.7245098574685647,0.7223280710352435,1624.98474,1624.98474,1.3887461223621855,1.322946962811718
54.19,2005.84412,2002.48718,0.7327367993626378,0.7753898886062058,1624.14551,1624.98474,1.4170074815089426,1.3841790024557137
54.2,2002.41089,2002.48718,0.7052533927744884,0.795565235488532,1623.15369,1624.14551,1.412161604858272,1.414486614041274
54.21,2002.2583,2002.41089,0.6445335016463677,0.7826570922974561,1624.90845,1624.14551,1.3726899245717215,1.41118410385555
54.22,2003.02124,2002.41089,0.5549998472815212,0.7382003607374267,1624.60327,1624.60327,1.2980626777503987,1.3724460722641052
54.23,2001.95312,2002.2583,0.44248702734787915,0.6652782072202214,1624.75586,1624.75586,1.1889364671404785,1.2975632329145315
54.24,2001.72424,2001.95312,0.3135912311713275,0.5682232650787734,1624.67957,1624.67957,1.0473183176160146,1.1871758925035645
54.25,2002.2583,2001.95312,0.1750015148579256,0.4522354229629981,1623.38257,1624.67957,0.8766579944621941,1.0434494967058314
54.26,2001.34277,2001.72424,0.032901074929159835,0.32295551337985146,1624.37439,1624.37439,0.6818363205217253,0.8701536136511048
54.27,2001.49536,2001.49536,-0.10749148152528032,0.1860370201815193,1624.2218,1624.2218,0.46903015986401886,0.6726122323888868
54.28,2002.48718,2001.49536,-0.24219718986363548,0.04675567735391287,1623.61145,1624.2218,0.24544840612511465,0.45750753370504404
54.29,2001.26648,2001.49536,-0.36855425592194513,-0.09030981494903695,1623.68774,1623.68774,0.01894709048625215,0.23253788175448542
54.3,2000.9613,2001.26648,-0.4851124913642649,-0.22150246228837756,1622.46704,1623.61145,-0.20245178969640454,0.005950979272887069
54.31,2002.94495,2001.26648,-0.5913816271774262,-0.3442044677953101,1622.54333,1622.54333,-0.4110947190378813,-0.21400705793212793
54.32,2000.65613,2000.9613,-0.6874859885312448,-0.4568451348250965,1622.77222,1622.54333,-0.6002268039303111,-0.4196692528203858
54.33,2000.80872,2000.80872,-0.7737867865237087,-0.5588052162418037,1622.61963,1622.61963,-0.7644548705963106,-0.6044850668798211
54.34,2004.24194,2000.80872,-0.850534844567936,-0.6502309651941935,1621.55151,1622.61963,-0.9000855303002748,-0.763452018836189
54.35,2000.80872,2000.80872,-0.9176103000238987,-0.7317782147436194,1620.4071,1621.55151,-1.005291256423017,-0.8933882602295211
54.36,2000.80872,2000.80872,-0.9743900137705842,-0.8043140878598436,1622.31445,1621.55151,-1.0800737806700398,-0.9930114811994957
54.37,2000.80872,2000.80872,-1.0197561988134516,-0.8686102841959183,1622.31445,1622.31445,-1.1260194899428428,-1.0628120056355013
54.38,2000.80872,2000.80872,-1.052227169842806,-0.925065252423144,1622.46704,1622.31445,-1.1458766214292353,-1.1047344147742753
54.39,2000.73242,2000.80872,-1.0701672712135553,-0.9734913085142066,1622.61963,1622.46704,-1.1430187713033164,-1.1217110752590014
54.4,2001.34277,2000.80872,-1.072026230787397,-1.0129964388563728,1621.7804,1622.46704,-1.1208794547166074,-1.1171157028115488
54.41,2000.42725,2000.73242,-1.0565641175426472,-1.0419796207116199,1622.84851,1622.61963,-1.0824429774666613,-1.0942178903028343
54.42,2000.35095,2000.42725,-1.0230286741554993,-1.0582441079096865,1622.84851,1622.84851,-1.029863160911087,-1.055717973373776
54.43,2002.2583,2000.42725,-0.9712635505471272,-1.0592171174541438,1622.39075,1622.84851,-0.9642607504262019,-1.0034280594196188
54.44,2000.35095,2000.35095,-0.901739187520453,-1.0422495029383518,1623.0011,1622.84851,-0.8857253236275571,-0.9381425703330584
54.45,2000.35095,2000.35095,-0.8155120501115223,-1.0049584098080782,1622.23816,1622.39075,-0.793518490558832,-0.8597127367502706
54.46,2003.5553,2000.35095,-0.7141299466019881,-0.9455715695527102,1621.85669,1622.23816,-0.6864449211905991,-0.7673076971803455
54.47,2000.57983,2000.57983,-0.5995099454070959,-0.8632339339391811,1623.22998,1622.23816,-0.563332162918872,-0.6598160182486608
54.48,2000.9613,2000.9613,-0.4738199837073889,-0.7582445039069738,1623.22998,1623.22998,-0.4235449110622378,-0.5363221167250016
54.49,2004.62341,2000.9613,-0.339393138828321,-0.6322013040355098,1621.09375,1623.22998,-0.2674556544748597,-0.3965855964635179
54.5,2000.80872,2000.9613,-0.198694179020259,-0.48804265090808036,1622.08557,1622.08557,-0.0967987799549852,-0.24145528779768916
